Mã tổ hợp,Tổ hợp môn,Mã trường,Tên trường,Phương thức,Tên ngành,Tổ hợp xét tuyển,Điểm chuẩn 2025,Điểm chuẩn 2024,Điểm chuẩn 2023
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Công nghệ kỹ thuật Điện điện tử,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Công nghệ kỹ thuật Điện tử viễn thông,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Logistics và Quản lý chuỗi cung ứng,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Công nghệ thực phẩm,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Đảm bảo chất lượng và an toàn thực phẩm,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Quy hoạch vùng và đô thị,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Kỹ thuật xây dựng,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Kỹ thuật xây dựng Công trình giao thông,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Quản lý xây dựng,A14,,,
D07,Toán – Hóa – Anh,DSG,Trường Đại Học Công Nghệ Sài Gòn,Điểm thi THPT,Du lịch,A14,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản lý và khai thác cảng hàng không,X21,20,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Xây dựng và phát triển cảng hàng không,X21,18,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Điện tử ứng dụng Trí tuệ nhân tạo (AI) và Internet vạn vật (IoT),X21,18,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Điện tử viễn thông và Trí tuệ nhân tạo (AI),X21,20,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Điện tử động cơ hàng không,X21,20,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Thiết bị hàng không và Robotics,X21,18,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kỹ thuật hàng không,X21,24.5,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kỹ thuật bảo dưỡng tàu bay,X21,24,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kỹ thuật thiết bị bay không người lái,X21,20,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản lý hoạt động bay; Hệ thống kỹ thuật quản lý bay,X21,25,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kinh tế số*,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị Kinh doanh và vận tải hàng không; Quản trị Kinh doanh cảng hàng không; Quản trị an ninh hàng không; Quản trị kinh tế không gian,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Digital Marketing; Công nghệ marketing,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Thương mại quốc tế,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Công nghệ tài chính*,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị nhân lực,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Trí tuệ nhân tạo và Internet vạn vật,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Công nghệ phần mềm và Trí tuệ nhân tạo,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Trí tuệ nhân tạo và Dữ liệu lớn,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kỹ thuật hàng không (học bằng tiếng Anh),X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kiến trúc cảnh quan*,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị dịch vụ thương mại hàng không (tích hợp chứng chỉ nghiệp vụ hàng không),X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị ẩm thực*,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị nhà hàng khách sạn,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị du lịch MICE và tổ chức sự kiện*,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản trị lữ hành,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Quản lý hoạt động bay (học bằng tiếng Anh),X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Logistics và quản lý chuỗi cung ứng,X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Logistics và vận tải đa phương thức (học bằng tiếng Anh),X21,,,
D01,Toán – Văn – Anh,HHK,Học Viện Hàng không Việt Nam,Điểm thi THPT,Kinh tế hàng không,X21,,,
D01,Toán – Văn – Anh,QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,Điểm thi THPT,Địa lý tự nhiên,X21,23.95,,
D01,Toán – Văn – Anh,QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,Điểm thi THPT,Quản lý đất đai,X21,22.27,,
D01,Toán – Văn – Anh,QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,Điểm thi THPT,Địa chất học,X21,22.05,,
D01,Toán – Văn – Anh,QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,Điểm thi THPT,Quản lý tài nguyên và môi trường,X21,22.2,,
D01,Toán – Văn – Anh,QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,Điểm thi THPT,Khoa học thông tin địa không gian,X21,23.5,,
D01,Toán – Văn – Anh,QHT,Trường Đại Học Khoa Học Tự Nhiên Hà Nội,Điểm thi THPT,Quản lý phát triển đô thị và bất động sản,X21,22.9,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Sư phạm Toán học,X21,27.9,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Quản trị kinh doanh,X21,20.25,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Quản trị kinh doanh (Chương trình đào tạo chất lưọng cao),X21,19,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kinh doanh quốc tế,X21,21.31,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Tài chính - Ngân hàng,X21,20.01,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kế toán,X21,19.95,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kế toán(Chưong trình đảo tạo chẩt lượng cao),X21,19.25,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kiểm toán,X21,21.71,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Khoa học môi trường,X21,18.72,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Khoa học dữ liệu,X21,22.05,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kỹ thuật phần mềm,X21,21,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Trí tuệ nhân tạo,X21,22,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Công nghệ thông tin,X21,21,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Công nghệ thông tin (Chương trình đào tạo chất lượng cao),X21,21.01,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,"Công nghệ kỹ thuật điện, điện tử",X21,21.54,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Công nghệ kỹ thuật điện tử - viễn thông,X21,20.24,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Công nghệ kỹ thuật môi trường,X21,18.43,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kỹ thuật điện,X21,19.93,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Kỹ thuật điện từ - viễn thông (Thiết kế vi mạch),X21,19.96,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Quản trị nhà hàng và dịch vụ ăn uống,X21,20.83,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Sư phạm Địa lý,X21,,,
D01,Toán – Văn – Anh,SGD,Trường Đại Học Sài Gòn,Điểm thi THPT,Địa lý học,X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,Văn hóa các dân tộc thiểu số Việt Nam,X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Văn hóa học, chuyên ngành Văn hóa Việt Nam",X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Văn hóa học, chuyên ngành Công nghiệp văn hóa",X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Văn hóa học, chuyên ngành Truyền thông văn hóa",X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Di sản học, chuyên ngành Di sản và phát triển du lịch",X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Di sản học, chuyên ngành Di sản văn bảo tàng",X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,Thông tin - Thư viện,X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,Kinh doanh xuất bản phẩm,X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,Du lịch,X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Quản trị lữ hành",X21,,,
D01,Toán – Văn – Anh,VHS,Trường Đại Học Văn Hóa TPHCM,Điểm thi THPT,"Quản trị dịch vụ du lịch và lữ hành, chuyên ngành Hướng dẫn du lịch",X21,,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Kinh tế,X21,21,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Tâm lý học,X21,25.3,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Công nghệ thông tin,X21,20,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Công tác xã hội,X21,24.5,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Công tác Thanh thiếu niên,X21,23.8,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Xây dựng Đảng và Chính quyền nhà nước,X21,,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Quản lý Nhà nước,X21,,,
D01,Toán – Văn – Anh,HTN,Học Viện Thanh Thiếu Niên Việt Nam,Điểm thi THPT,Quan hệ công chúng,X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kinh tế (Chương trình chuẩn),X21,25.63,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Toán kinh tế (Chương trình chuẩn),X21,23,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản lý kinh tế (Chương trình chuẩn),X21,23.96,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị kinh doanh (Chương trình tích hợp),X21,22.8,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Marketing (Chương trình tích hợp),X21,25.01,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Bất động sản (Chương trình chuẩn),X21,22.1,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kinh doanh quốc tế (Chương trình tích hợp),X21,23.79,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Tài chính - Ngân hàng (Chương trình tích hợp),X21,22.55,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kế toán (Chương trình tích hợp),X21,23.09,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Ngôn ngữ Anh (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị kinh doanh (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị kinh doanh (Chương trình tiếng Anh toàn phần),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Marketing (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Marketing (Chương trình tiếng Anh toàn phần),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kinh doanh quốc tế (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kinh doanh quốc tế (Chương trình tiếng Anh toàn phần),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kinh doanh thương mại (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Tài chính - Ngân hàng (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Tài chính - Ngân hàng (Chương trình tiếng Anh toàn phần),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Kế toán (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị nhân lực (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Hệ thống thông tin quản lý (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị dịch vụ du lịch và lữ hành (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị khách sạn (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị khách sạn (Chương trình tích hợp),X21,,,
D01,Toán – Văn – Anh,DMS,Trường Đại Học Tài Chính Marketing,Điểm thi THPT,Quản trị nhà hàng và dịch vụ ăn uống (Chương trình chuẩn),X21,,,
D01,Toán – Văn – Anh,DQN,Trường Đại Học Quy Nhơn,Điểm thi THPT,Sư phạm Địa lý,X21,26.74,,
D01,Toán – Văn – Anh,DQN,Trường Đại Học Quy Nhơn,Điểm thi THPT,Quản lý tài nguyên và môi trường,X21,20.75,,
D01,Toán – Văn – Anh,DQN,Trường Đại Học Quy Nhơn,Điểm thi THPT,Quản lý đất đai,X21,17.9,,
D01,Toán – Văn – Anh,HLU,Trường Đại Học Hạ Long,Điểm thi THPT,Quản trị kinh doanh,X21,16,,
D01,Toán – Văn – Anh,HLU,Trường Đại Học Hạ Long,Điểm thi THPT,Kế toán,X21,16,,
D01,Toán – Văn – Anh,HLU,Trường Đại Học Hạ Long,Điểm thi THPT,Quản lý tài nguyên và môi trường - Quản lý tài nguyên&môi trường; - Quản lý tài nguyên kinh tế biển.,X21,15,,
D01,Toán – Văn – Anh,HLU,Trường Đại Học Hạ Long,Điểm thi THPT,Marketing,X21,,,
D01,Toán – Văn – Anh,DKT,Trường Đại Học Hải Dương,Điểm thi THPT,Sư phạm Địa lý,X21,,,
D01,Toán – Văn – Anh,DQB,Trường Đại Học Quảng Bình,Điểm thi THPT,Nông nghiệp,X21,16.94,,
D01,Toán – Văn – Anh,DQB,Trường Đại Học Quảng Bình,Điểm thi THPT,Quản lý tài nguyên và môi trường,X21,16.94,,
D01,Toán – Văn – Anh,HHT,Trường Đại Học Hà Tĩnh,Điểm thi THPT,Xây dựng Dân dụng và Công nghiệp,X21,15,,
D01,Toán – Văn – Anh,HHT,Trường Đại Học Hà Tĩnh,Điểm thi THPT,Tin học xây dựng,X21,15,,
D01,Toán – Văn – Anh,DLX,Trường Đại Học Lao Động – Xã Hội,Điểm thi THPT,Bảo hiểm - Tài chính,X21,,,
D01,Toán – Văn – Anh,DQU,Trường Đại Học Quảng Nam,Điểm thi THPT,Quản trị kinh doanh,X21,14,,
D01,Toán – Văn – Anh,DLS,Trường Đại Học Lao Động – Xã Hội (Cơ sở II),Điểm thi THPT,Bảo hiểm - Tài chính,X21,,,
D01,Toán – Văn – Anh,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum,Điểm thi THPT,Thương mại điện tử,X21,,,
D01,Toán – Văn – Anh,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum,Điểm thi THPT,Kế toán,X21,,,
D01,Toán – Văn – Anh,VLU,Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,Điểm thi THPT,Sư phạm công nghệ,X21,22,,
D01,Toán – Văn – Anh,VLU,Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,Điểm thi THPT,Kinh tế,X21,14,,
D01,Toán – Văn – Anh,VLU,Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,Điểm thi THPT,Thương mại điện tử,X21,14,,
D01,Toán – Văn – Anh,VLU,Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,Điểm thi THPT,Marketing (Ngành mới),X21,,,
D01,Toán – Văn – Anh,VLU,Trường Đại Học Sư Phạm Kỹ Thuật Vĩnh Long,Điểm thi THPT,Logistics và Quản lý chuỗi cung ứng,X21,,,
D01,Toán – Văn – Anh,DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,Điểm thi THPT,Cử nhân Kinh tế,X21,17,,
D01,Toán – Văn – Anh,DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,Điểm thi THPT,Cử nhân Quản lý nhà nước,X21,17,,
D01,Toán – Văn – Anh,DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,Điểm thi THPT,Cử nhân Kinh doanh quốc tế,X21,17,,
D01,Toán – Văn – Anh,DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,Điểm thi THPT,Kỹ sư Công nghệ kỹ thuật cơ - điện từ,X21,17,,
